Model,Coding Rate,SNR,Accuracy
Standard12,1.0,1.4141414141414141,0.009557966389029714
Standard12,1.0,1.5151515151515151,0.010764188512342128
Standard12,1.0,1.6161616161616161,0.012035088017742536
Standard12,1.0,1.7171717171717171,0.013368275586984316
Standard12,1.0,1.8181818181818181,0.014761361901820856
Standard12,1.0,1.9191919191919191,0.01621195764400554
Standard12,1.0,2.0202020202020203,0.017717673495291755
Standard12,1.0,2.121212121212121,0.01927612013743287
Standard12,1.0,2.2222222222222223,0.020884908252182297
Standard12,1.0,2.323232323232323,0.022541648521293388
Standard12,1.0,2.4242424242424243,0.02424395162651955
Standard12,1.0,2.525252525252525,0.02598942824961415
Standard12,1.0,2.6262626262626263,0.027775689072330592
Standard12,1.0,2.727272727272727,0.02960034477642224
Standard12,1.0,2.8282828282828283,0.03146100604364249
Standard12,1.0,2.929292929292929,0.03335528355574472
Standard12,1.0,3.0303030303030303,0.03530309424632052
Standard12,1.0,3.131313131313131,0.03764490318025641
Standard12,1.0,3.2323232323232323,0.040470133794798524
Standard12,1.0,3.3333333333333335,0.0437441291926758
Standard12,1.0,3.4343434343434343,0.04743223247661711
Standard12,1.0,3.5353535353535355,0.05149978674935142
Standard12,1.0,3.6363636363636362,0.055912135113607604
Standard12,1.0,3.7373737373737375,0.060634620672114614
Standard12,1.0,3.8383838383838382,0.06563258652760132
Standard12,1.0,3.9393939393939394,0.07087137578279669
Standard12,1.0,4.040404040404041,0.07631633154042962
Standard12,1.0,4.141414141414141,0.08193279690322898
Standard12,1.0,4.242424242424242,0.08768611497392377
Standard12,1.0,4.343434343434343,0.09354162885524286
Standard12,1.0,4.444444444444445,0.09946468164991516
Standard12,1.0,4.545454545454545,0.10542061646066957
Standard12,1.0,4.646464646464646,0.11137477639023505
Standard12,1.0,4.747474747474747,0.11729250454134053
Standard12,1.0,4.848484848484849,0.12313914401671486
Standard12,1.0,4.94949494949495,0.128880037919087
Standard12,1.0,5.05050505050505,0.13458120149926814
Standard12,1.0,5.151515151515151,0.14079311798003838
Standard12,1.0,5.252525252525253,0.14753352109285534
Standard12,1.0,5.353535353535354,0.1547173732246007
Standard12,1.0,5.454545454545454,0.1622596367621561
Standard12,1.0,5.555555555555555,0.17007527409240333
Standard12,1.0,5.656565656565657,0.17807924760222404
Standard12,1.0,5.757575757575758,0.18618651967849992
Standard12,1.0,5.858585858585858,0.19431205270811255
Standard12,1.0,5.959595959595959,0.2023708090779438
Standard12,1.0,6.0606060606060606,0.21027775117487527
Standard12,1.0,6.161616161616162,0.21794784138578865
Standard12,1.0,6.262626262626262,0.22529604209756549
Standard12,1.0,6.363636363636363,0.23223731569708772
Standard12,1.0,6.4646464646464645,0.23868662457123696
Standard12,1.0,6.565656565656566,0.24455893110689478
Standard12,1.0,6.666666666666667,0.24976919769094302
Standard12,1.0,6.767676767676767,0.25423238671026316
Standard12,1.0,6.8686868686868685,0.2578634605517371
Standard12,1.0,6.96969696969697,0.2605773816022464
Standard12,1.0,7.070707070707071,0.2625349053695412
Standard12,1.0,7.171717171717171,0.26440357939996956
Standard12,1.0,7.2727272727272725,0.26622589741653796
Standard12,1.0,7.373737373737374,0.2680004620709637
Standard12,1.0,7.474747474747475,0.2697258760149641
Standard12,1.0,7.575757575757575,0.2714007419002565
Standard12,1.0,7.6767676767676765,0.2730236623785584
Standard12,1.0,7.777777777777778,0.27459324010158703
Standard12,1.0,7.878787878787879,0.2761080777210597
Standard12,1.0,7.979797979797979,0.2775667778886938
Standard12,1.0,8.080808080808081,0.27896794325620683
Standard12,1.0,8.181818181818182,0.2803101764753158
Standard12,1.0,8.282828282828282,0.28159208019773846
Standard12,1.0,8.383838383838384,0.2828122570751919
Standard12,1.0,8.484848484848484,0.2839693097593935
Standard12,1.0,8.585858585858587,0.2850618409020607
Standard12,1.0,8.686868686868687,0.2860884531549107
Standard12,1.0,8.787878787878787,0.2870477491696611
Standard12,1.0,8.88888888888889,0.287938331598029
Standard12,1.0,8.98989898989899,0.2887588030917319
Standard12,1.0,9.09090909090909,0.28950776630248704
Standard12,1.0,9.191919191919192,0.29018382388201186
Standard12,1.0,9.292929292929292,0.2907855784820237
Standard12,1.0,9.393939393939394,0.2913116327542399
Standard12,1.0,9.494949494949495,0.29176058935037774
Standard12,1.0,9.595959595959595,0.2921310509221547
Standard12,1.0,9.696969696969697,0.2924216201212881
Standard12,1.0,9.797979797979798,0.2926308995994951
Standard12,1.0,9.8989898989899,0.2927574920084934
Standard12,1.0,10.0,0.29280000000000006
