name,seed,snr_db,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dqn,1,4.0,104.38530185578259,0.17090615886523736,1.5590653030850277,0.1295587034292415,0.0842,0.3463855421686747,0.0,5.699465036392212
dqn,2,4.0,99.08317465599973,0.1629232106272808,1.5891552385881098,0.13294674497029718,0.0862,0.36890243902439024,0.0,984.0035741329193
ppo,0,4.0,96.58020842610276,0.15167724981037625,1.5898877547140926,0.13288615640219092,0.0968,0.34972677595628415,0.0,4.653282880783081
ppo,1,4.0,107.08637666751734,0.16813662746120692,1.539008476171819,0.12958986499776196,0.0844,0.33433734939759036,0.0,4.637718200683594
ppo,2,4.0,103.24028968095627,0.16673666004163198,1.5609115761030954,0.12937372417439216,0.0834,0.3353658536585366,0.0,4.87149715423584
mappo,0,4.0,96.72523330755018,0.1650801417706566,1.637386382031175,0.13622084907255105,0.0988,0.37158469945355194,0.0,4.257581949234009
mappo,1,4.0,109.41558609248398,0.1612070820919126,1.4877717833828998,0.12882803712556087,0.0798,0.29518072289156627,0.0,4.2400548458099365
mappo,2,4.0,101.20559500399872,0.16760127225313384,1.571994430497769,0.13353341578017439,0.0858,0.35365853658536583,0.0,4.134212017059326
cto,0,4.0,125.52315248898698,0.1867155218503616,1.4201936609203276,0.09469585560722618,0.0918,0.17486338797814208,0.0,4.151109218597412
cto,1,4.0,136.0412719470339,0.1851853421148788,1.2929973147972997,0.08684142943672103,0.076,0.09939759036144578,0.0,4.102021932601929
cto,2,4.0,122.97028668038439,0.17528743768384197,1.408351921513887,0.09328725607613832,0.0816,0.18292682926829268,0.0,4.165769100189209
causal,0,6.0,130.31673584707139,0.19895128070458326,1.4130106819572743,0.09213444479757377,0.0928,0.16393442622950818,0.0,4.277346134185791
causal,1,6.0,139.41559158262757,0.2041889405260667,1.294330215333085,0.08815991508689598,0.0772,0.12349397590361445,0.0,4.229878187179565
causal,2,6.0,131.5164658797279,0.19882247956889104,1.3723617209841887,0.09216968813237952,0.08,0.17073170731707318,0.0,4.2926599979400635
ucb,0,6.0,106.63877794674309,0.15140211975539164,1.523172218911461,0.11830046987311973,0.0972,0.2923497267759563,0.0,4.793248176574707
ucb,1,6.0,117.58086590890647,0.1622538617190636,1.387781392537463,0.11554025066904919,0.0788,0.26506024096385544,0.0,4.151418924331665
ucb,2,6.0,106.6275459363259,0.14981554269789818,1.482250734554918,0.12146237456801362,0.0824,0.3048780487804878,0.0,4.192507982254028
dts,0,6.0,107.79050133658274,0.16713104760862146,1.5418922956465708,0.12710326855715842,0.0962,0.3005464480874317,0.0,4.244615077972412
dts,1,6.0,113.2299975460255,0.1685212516035534,1.4506467702929375,0.12369184146614809,0.0808,0.286144578313253,0.0,4.218920946121216
dts,2,6.0,101.95898681756344,0.167403476683898,1.5841595222783786,0.12943360137582935,0.0866,0.3486238532110092,0.0,951.5592498779297
gdo,0,6.0,124.04071189279556,0.20892306470929883,1.489589099054809,0.10431650606076047,0.0946,0.21311475409836064,0.0,5.492737770080566
gdo,1,6.0,136.94930376305254,0.22750290203302592,1.3708765278678368,0.0969730386988333,0.0792,0.17771084337349397,0.0,5.651957035064697
gdo,2,6.0,128.95648284469453,0.2205376788809661,1.4496769210787324,0.09984633379947597,0.0824,0.20426829268292682,0.0,4.799093723297119
dqn,0,6.0,106.47801516230106,0.16155899567440027,1.5321456681632675,0.12667797849000206,0.095,0.31420765027322406,0.0,5.665237903594971
dqn,1,6.0,113.70780689691883,0.1759515848854397,1.472277611512628,0.12440006910745442,0.0826,0.3072289156626506,0.0,5.703904151916504
dqn,2,6.0,109.48702019046837,0.16189836654702974,1.4814384376738554,0.120693810293468,0.0824,0.2896341463414634,0.0,5.740208864212036
ppo,0,6.0,103.33175842180087,0.157080341347856,1.5353793335552255,0.12820273675693308,0.0962,0.319672131147541,0.0,4.473639965057373
ppo,1,6.0,115.85827180774947,0.17339118893648142,1.453647746087814,0.1245364723494815,0.0812,0.28313253012048195,0.0,97.47103881835938
ppo,2,6.0,109.02287160464283,0.17316367037192001,1.516218358675149,0.12535100401864477,0.083,0.3170731707317073,0.0,4.783721923828125
mappo,0,6.0,103.24195526002724,0.16892673014526002,1.5740525185477858,0.130834463809242,0.0972,0.34153005464480873,0.0,4.233189105987549
mappo,1,6.0,116.13032926192794,0.16637716557078452,1.422856171924554,0.12190068032555693,0.0792,0.24096385542168675,0.0,4.147352933883667
mappo,2,6.0,104.8599295124494,0.1674804887493443,1.5366812401646113,0.12999161840963977,0.0862,0.3170731707317073,0.0,4.063293933868408
cto,0,6.0,130.53863679952693,0.19690985182995902,1.4018870349908201,0.09169448434708488,0.0928,0.16666666666666666,0.0,4.468518972396851
cto,1,6.0,140.70387102679413,0.20299874905099424,1.2786144311427448,0.08707338276305533,0.0766,0.11746987951807229,0.0,4.093567848205566
cto,2,6.0,131.94854769750646,0.19763058586714252,1.3643143080049143,0.09163428509245584,0.08,0.1676829268292683,0.0,4.132706642150879
causal,0,8.0,136.6910302589171,0.2204006719469658,1.3852488303676345,0.09361707321829418,0.092,0.15846994535519127,0.0,4.389770030975342
causal,1,8.0,147.37647148592134,0.22491921166796755,1.2670813669901007,0.08806086390215338,0.0758,0.10240963855421686,0.0,4.118796110153198
causal,2,8.0,136.08939761827827,0.22197917420879199,1.3809972941585114,0.09156481910482471,0.082,0.17073170731707318,0.0,907.879430770874
ucb,0,8.0,116.15588823824903,0.1714823313144671,1.4753093915027145,0.11317870021189247,0.0964,0.25956284153005466,0.0,4.378381729125977
ucb,1,8.0,125.7544705796619,0.18606063309685308,1.3711249655641173,0.116173942348063,0.0792,0.22356495468277945,0.0,4.2385711669921875
ucb,2,8.0,112.47645011590991,0.17163361792240162,1.4722788118603423,0.11890615336621718,0.0838,0.29573170731707316,0.0,4.342430114746094
dts,0,8.0,114.79531510577851,0.17920788183464975,1.4997104287435925,0.12242483594850415,0.0962,0.28415300546448086,0.0,4.295257091522217
dts,1,8.0,125.55512386621102,0.18733511730792674,1.379489670447429,0.11677227288202532,0.0782,0.2319277108433735,0.0,4.63637113571167
dts,2,8.0,110.09396249170729,0.17680275359685382,1.5239371633094847,0.12318879722355895,0.0858,0.3048780487804878,0.0,4.155025959014893
gdo,0,8.0,129.6484322444506,0.23168317727180643,1.4755482843409462,0.10473353769465471,0.0952,0.22950819672131148,0.0,4.255730867385864
gdo,1,8.0,141.10133207759708,0.23497294990587228,1.3437872067090646,0.09581316528052294,0.0788,0.1716867469879518,0.0,4.129417896270752
gdo,2,8.0,137.3213906717594,0.23192377046760917,1.3924141997542843,0.09674665268829885,0.0814,0.18292682926829268,0.0,4.103173732757568
dqn,0,8.0,115.60027141001319,0.17660465897074779,1.4607924058139037,0.12012759054636708,0.0938,0.2677595628415301,0.0,970.6638588905334
dqn,1,8.0,118.784340160802,0.18503206384975196,1.4361723336440058,0.12295443542970742,0.082,0.25,0.0,6.131379127502441
