name,seed,arrival_rate,reward,acc,delay,energy,backlog,vio,vio_excess,sec
causal,0,0.4,-20.274927199062837,0.16717980619214262,6.269303163088184,0.09262443257308464,2.4504,0.7725450901803608,0.0,9.373629331588745
causal,1,0.4,-22.37683227619469,0.17096956267415486,6.089285233347378,0.0932794061088329,2.3796,0.7858220211161387,0.0,8.877084016799927
causal,2,0.4,-18.748304580258974,0.1715787877163649,5.570956844543529,0.09269650119426344,2.168,0.7644710578842315,0.0,11.10832405090332
ucb,0,0.4,-55.173684642935676,0.13497901817095442,10.327010302223565,0.14342349734187804,4.0692,0.873855544252289,0.0,9.89879298210144
ucb,1,0.4,-43.863243586352844,0.14375158516282047,8.072780136344079,0.12281348857685298,3.1734,0.8384966988318944,0.0,11.641485929489136
ucb,2,0.4,-46.80750169118265,0.12253694767381927,6.732300442640202,0.11831185453734422,2.6112,0.8340829585207397,0.0,9.344290733337402
dts,0,0.4,-54.72961865414164,0.17000040869584399,10.429391181019088,0.14245400563005278,4.0394,0.8994949494949495,0.0,8.599130868911743
dts,1,0.4,-45.626969495805824,0.17133770970091267,8.168882981715633,0.13373038874386267,3.1756,0.8774062816616008,0.0,8.121488094329834
dts,2,0.4,-54.57205477838186,0.1616928781028097,8.581421654593798,0.13851284553909868,3.301,0.893734335839599,0.0,8.30471920967102
gdo,0,0.4,-26.92062282392011,0.20444670080511787,8.497466214505074,0.10723751232693284,3.2878,0.8278976417461114,0.0,7.705506086349487
gdo,1,0.4,-27.23091098231723,0.20567759214456477,7.62006042759409,0.10633192295744044,2.9684,0.833922261484099,0.0,7.745035886764526
gdo,2,0.4,-29.200734301290602,0.20543290945325884,6.665190532359017,0.10746995816946991,2.5624,0.8379189594797398,0.0,8.974863767623901
dqn,0,0.4,-57.199380432823425,0.1682300664109706,11.98087413984128,0.14767492161360968,4.6504,0.908080808080808,0.0,8.464286804199219
dqn,1,0.4,-54.855686020297725,0.1731433164621365,9.172970413046762,0.14663534715867088,3.5448,0.9056316590563166,0.0,8.204731225967407
dqn,2,0.4,-53.55573308689078,0.16219871472473754,8.299954697337665,0.14289691612596683,3.1924,0.8944193061840121,0.0,8.199843168258667
ppo,0,0.4,-51.94941742207771,0.16798496544904093,10.534375528822475,0.14509871152359974,4.0984,0.8903553299492386,0.0,7.938509941101074
ppo,1,0.4,-55.98466926122671,0.16812012292885603,9.221116187799002,0.14598968267467122,3.5632,0.9028484231943031,0.0,7.51504373550415
ppo,2,0.4,-55.88242021005845,0.167485594038645,8.602395630645022,0.14368727622899946,3.3054,0.9091365461847389,0.0,6.738184213638306
mappo,0,0.4,-53.262125412757726,0.16425540023478186,10.109630605140252,0.1432912202930568,3.9212,0.887822132390096,0.0,7.707884073257446
mappo,1,0.4,-56.30399997567839,0.16773140872530962,8.439529056836228,0.14659517837223324,3.2586,0.9057750759878419,0.0,7.5826661586761475
mappo,2,0.4,-52.38483259384735,0.168737555785174,8.088052651540986,0.14325450194446904,3.097,0.8877755511022044,0.0,7.7337188720703125
cto,0,0.4,-21.373130792401476,0.16653765336634704,6.488734495515826,0.09331422910499061,2.5364,0.7732732732732732,0.0,8.551573991775513
cto,1,0.4,-21.72307633561932,0.16814441112733355,6.0518258709351125,0.09248193595584256,2.367,0.7762694821518351,0.0,8.263753890991211
cto,2,0.4,-18.543614103259944,0.16833783620277795,5.405668393194418,0.09247442527348673,2.1056,0.7609780439121756,0.0,9.057093858718872
