name,seed,n_users,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dqn,2,5.0,106.2828154598551,0.15915253522860484,1.530503390770362,0.13039271957944137,0.0896,0.3218390804597701,0.0,746.9792931079865
ppo,0,5.0,97.0735704622547,0.16700168708992433,1.6731545847214093,0.12911765374505924,0.1032,0.37640449438202245,0.0,2.527445077896118
ppo,1,5.0,111.07327444811345,0.1609549809862406,1.4596368333068703,0.13319509136061036,0.0724,0.3157894736842105,0.0,2.0281500816345215
ppo,2,5.0,103.83369803885337,0.17356665804654448,1.570120964277304,0.13802737540899426,0.0924,0.3620689655172414,0.0,1.9868311882019043
mappo,0,5.0,90.54545197021335,0.1569958394041016,1.6749482843616477,0.1332793567311443,0.1016,0.38764044943820225,0.0,2.049558162689209
mappo,1,5.0,106.97018852814445,0.15693850595995185,1.4904676558053598,0.13879486731571394,0.0728,0.3157894736842105,0.0,1.762162208557129
mappo,2,5.0,105.85093056228877,0.1674120937563004,1.5431413959886449,0.13225101831270564,0.0908,0.34104046242774566,0.0,2.006744861602783
cto,0,5.0,115.29977308910766,0.17183888896399946,1.48925037200772,0.10054541193526662,0.0956,0.1797752808988764,0.0,1.8767409324645996
cto,1,5.0,134.98411723450752,0.1712392951057071,1.2608171676316413,0.095933186444907,0.0692,0.10526315789473684,0.0,1.6936471462249756
cto,2,5.0,128.49710253076563,0.18564667154955536,1.3729976653881244,0.09744662700667497,0.0856,0.1781609195402299,0.0,1.7122561931610107
causal,0,10.0,126.67015296871523,0.1870223631284518,1.409866542380025,0.09307488320415483,0.092,0.15846994535519127,0.0,3.5309479236602783
causal,1,10.0,137.0821512249477,0.20094200026741868,1.3139545154216403,0.09021975070699549,0.0772,0.12048192771084337,0.0,3.612321138381958
causal,2,10.0,127.62257584055695,0.1927863838576283,1.3958485647191174,0.09128911841498243,0.0812,0.17378048780487804,0.0,3.5450479984283447
ucb,0,10.0,104.33223337321719,0.14929773765810592,1.5478112971707898,0.12432031125830871,0.0968,0.28688524590163933,0.0,3.78338360786438
ucb,1,10.0,113.0907309204205,0.15407837646520134,1.4107455369267559,0.1187445303243108,0.0794,0.27710843373493976,0.0,3.646212100982666
ucb,2,10.0,101.3338370220084,0.15919421343761953,1.5493744200396695,0.12761729991142629,0.0854,0.34146341463414637,0.0,3.6730000972747803
dts,0,10.0,104.40230101143199,0.1613459659990654,1.5602493275742761,0.12583348904471348,0.096,0.3087431693989071,0.0,3.7258460521698
dts,1,10.0,113.17875907730983,0.16344954161447023,1.4343458110341551,0.12082460523512348,0.0796,0.3042168674698795,0.0,3.7717788219451904
dts,2,10.0,102.16742097388449,0.16594840857011922,1.5681217030500139,0.12892414931746027,0.0852,0.3445121951219512,0.0,3.994662046432495
gdo,0,10.0,119.22415172639731,0.21066382917467064,1.55090567489807,0.10792908722159611,0.0958,0.24863387978142076,0.0,3.842349052429199
gdo,1,10.0,131.6813442271987,0.21678215990861138,1.407120563659582,0.09911353803398003,0.0796,0.1716867469879518,0.0,3.818408250808716
gdo,2,10.0,125.33545099821676,0.20888394850113393,1.459583402048982,0.1003353561738588,0.0826,0.20426829268292682,0.0,3.4148879051208496
dqn,0,10.0,105.83206048709344,0.16241000332449054,1.5307337270869175,0.1261943149120347,0.0944,0.31420765027322406,0.0,4.506266832351685
dqn,1,10.0,105.10313713664064,0.1678461796014407,1.5458186606123718,0.12887921395964266,0.085,0.3313253012048193,0.0,4.455921173095703
dqn,2,10.0,105.88843101283317,0.17079241364232903,1.5389122850113466,0.12440143662812214,0.084,0.3170731707317073,0.0,4.802818059921265
ppo,0,10.0,97.85259609291278,0.15074157723094841,1.5760264297534865,0.13176169564365883,0.098,0.3333333333333333,0.0,3.839759111404419
ppo,1,10.0,111.1782112861756,0.16867981469357915,1.4928982339247763,0.1263408667681119,0.083,0.30120481927710846,0.0,3.7943408489227295
ppo,2,10.0,107.47704078355953,0.17165963123201008,1.5298507181521526,0.12585790837057498,0.0832,0.3231707317073171,0.0,3.775908946990967
mappo,0,10.0,100.6884006699493,0.1653600073853883,1.5971885833370152,0.131845042417328,0.0974,0.3469945355191257,0.0,3.4574859142303467
mappo,1,10.0,112.0993815530706,0.1601176972988149,1.4598882432186768,0.124502011575126,0.08,0.2740963855421687,0.0,3.4120001792907715
mappo,2,10.0,104.47216547535837,0.16729178278304024,1.534982424072813,0.12970829551561,0.0848,0.3384146341463415,0.0,3.51829195022583
cto,0,10.0,126.74550109391475,0.18473728513528595,1.4032420315144531,0.09196915851220755,0.092,0.15300546448087432,0.0,3.4573538303375244
